Country_Region,Date,Category,value
Iran,2020-01-27,Confirmed,0
Iran,2020-01-27,Deaths,0
Iran,2020-01-27,Recovered,0
Iran,2020-01-28,Confirmed,0
Iran,2020-01-28,Deaths,0
Iran,2020-01-28,Recovered,0
Iran,2020-01-29,Confirmed,0
Iran,2020-01-29,Deaths,0
Iran,2020-01-29,Recovered,0
Iran,2020-01-30,Confirmed,0
Iran,2020-01-30,Deaths,0
Iran,2020-01-30,Recovered,0
Iran,2020-01-31,Confirmed,0
Iran,2020-01-31,Deaths,0
Iran,2020-01-31,Recovered,0
Iran,2020-02-01,Confirmed,0
Iran,2020-02-01,Deaths,0
Iran,2020-02-01,Recovered,0
Iran,2020-02-02,Confirmed,0
Iran,2020-02-02,Deaths,0
Iran,2020-02-02,Recovered,0
Iran,2020-02-03,Confirmed,0
Iran,2020-02-03,Deaths,0
Iran,2020-02-03,Recovered,0
Iran,2020-02-04,Confirmed,0
Iran,2020-02-04,Deaths,0
Iran,2020-02-04,Recovered,0
Iran,2020-02-05,Confirmed,0
Iran,2020-02-05,Deaths,0
Iran,2020-02-05,Recovered,0
Iran,2020-02-06,Confirmed,0
Iran,2020-02-06,Deaths,0
Iran,2020-02-06,Recovered,0
Iran,2020-02-07,Confirmed,0
Iran,2020-02-07,Deaths,0
Iran,2020-02-07,Recovered,0
Iran,2020-02-08,Confirmed,0
Iran,2020-02-08,Deaths,0
Iran,2020-02-08,Recovered,0
Iran,2020-02-09,Confirmed,0
Iran,2020-02-09,Deaths,0
Iran,2020-02-09,Recovered,0
Iran,2020-02-10,Confirmed,0
Iran,2020-02-10,Deaths,0
Iran,2020-02-10,Recovered,0
Iran,2020-02-11,Confirmed,0
Iran,2020-02-11,Deaths,0
Iran,2020-02-11,Recovered,0
Iran,2020-02-12,Confirmed,0
Iran,2020-02-12,Deaths,0
Iran,2020-02-12,Recovered,0
Iran,2020-02-13,Confirmed,0
Iran,2020-02-13,Deaths,0
Iran,2020-02-13,Recovered,0
Iran,2020-02-14,Confirmed,0
Iran,2020-02-14,Deaths,0
Iran,2020-02-14,Recovered,0
Iran,2020-02-15,Confirmed,0
Iran,2020-02-15,Deaths,0
Iran,2020-02-15,Recovered,0
Iran,2020-02-16,Confirmed,0
Iran,2020-02-16,Deaths,0
Iran,2020-02-16,Recovered,0
Iran,2020-02-17,Confirmed,0
Iran,2020-02-17,Deaths,0
Iran,2020-02-17,Recovered,0
Iran,2020-02-18,Confirmed,0
Iran,2020-02-18,Deaths,0
Iran,2020-02-18,Recovered,0
Iran,2020-02-19,Confirmed,2
Iran,2020-02-19,Deaths,2
Iran,2020-02-19,Recovered,0
Iran,2020-02-20,Confirmed,5
Iran,2020-02-20,Deaths,2
Iran,2020-02-20,Recovered,0
Iran,2020-02-21,Confirmed,18
Iran,2020-02-21,Deaths,4
Iran,2020-02-21,Recovered,0
Iran,2020-02-22,Confirmed,28
Iran,2020-02-22,Deaths,5
Iran,2020-02-22,Recovered,0
Iran,2020-02-23,Confirmed,43
Iran,2020-02-23,Deaths,8
Iran,2020-02-23,Recovered,0
Iran,2020-02-24,Confirmed,61
Iran,2020-02-24,Deaths,12
Iran,2020-02-24,Recovered,0
Iran,2020-02-25,Confirmed,95
Iran,2020-02-25,Deaths,16
Iran,2020-02-25,Recovered,0
Iran,2020-02-26,Confirmed,139
Iran,2020-02-26,Deaths,19
Iran,2020-02-26,Recovered,49
Iran,2020-02-27,Confirmed,245
Iran,2020-02-27,Deaths,26
Iran,2020-02-27,Recovered,49
Iran,2020-02-28,Confirmed,388
Iran,2020-02-28,Deaths,34
Iran,2020-02-28,Recovered,73
Iran,2020-02-29,Confirmed,593
Iran,2020-02-29,Deaths,43
Iran,2020-02-29,Recovered,123
Iran,2020-03-01,Confirmed,978
Iran,2020-03-01,Deaths,54
Iran,2020-03-01,Recovered,175
Iran,2020-03-02,Confirmed,1501
Iran,2020-03-02,Deaths,66
Iran,2020-03-02,Recovered,291
Iran,2020-03-03,Confirmed,2336
Iran,2020-03-03,Deaths,77
Iran,2020-03-03,Recovered,291
Iran,2020-03-04,Confirmed,2922
Iran,2020-03-04,Deaths,92
Iran,2020-03-04,Recovered,552
Iran,2020-03-05,Confirmed,3513
Iran,2020-03-05,Deaths,107
Iran,2020-03-05,Recovered,739
Iran,2020-03-06,Confirmed,4747
Iran,2020-03-06,Deaths,124
Iran,2020-03-06,Recovered,913
Iran,2020-03-07,Confirmed,5823
Iran,2020-03-07,Deaths,145
Iran,2020-03-07,Recovered,1669
Iran,2020-03-08,Confirmed,6566
Iran,2020-03-08,Deaths,194
Iran,2020-03-08,Recovered,2134
Iran,2020-03-09,Confirmed,7161
Iran,2020-03-09,Deaths,237
Iran,2020-03-09,Recovered,2394
Iran,2020-03-10,Confirmed,8042
Iran,2020-03-10,Deaths,291
Iran,2020-03-10,Recovered,2731
Iran,2020-03-11,Confirmed,9000
Iran,2020-03-11,Deaths,354
Iran,2020-03-11,Recovered,2959
Iran,2020-03-12,Confirmed,10075
Iran,2020-03-12,Deaths,429
Iran,2020-03-12,Recovered,2959
Iran,2020-03-13,Confirmed,11364
Iran,2020-03-13,Deaths,514
Iran,2020-03-13,Recovered,2959
Iran,2020-03-14,Confirmed,12729
Iran,2020-03-14,Deaths,611
Iran,2020-03-14,Recovered,2959
Iran,2020-03-15,Confirmed,13938
Iran,2020-03-15,Deaths,724
Iran,2020-03-15,Recovered,4590
Iran,2020-03-16,Confirmed,14991
Iran,2020-03-16,Deaths,853
Iran,2020-03-16,Recovered,4590
Iran,2020-03-17,Confirmed,16169
Iran,2020-03-17,Deaths,988
Iran,2020-03-17,Recovered,5389
Iraq,2020-01-22,Confirmed,0
Iraq,2020-01-22,Deaths,0
Iraq,2020-01-22,Recovered,0
Iraq,2020-01-23,Confirmed,0
Iraq,2020-01-23,Deaths,0
Iraq,2020-01-23,Recovered,0
Iraq,2020-01-24,Confirmed,0
Iraq,2020-01-24,Deaths,0
Iraq,2020-01-24,Recovered,0
Iraq,2020-01-25,Confirmed,0
Iraq,2020-01-25,Deaths,0
Iraq,2020-01-25,Recovered,0
Iraq,2020-01-26,Confirmed,0
Iraq,2020-01-26,Deaths,0
Iraq,2020-01-26,Recovered,0
Iraq,2020-01-27,Confirmed,0
Iraq,2020-01-27,Deaths,0
Iraq,2020-01-27,Recovered,0
Iraq,2020-01-28,Confirmed,0
Iraq,2020-01-28,Deaths,0
Iraq,2020-01-28,Recovered,0
Iraq,2020-01-29,Confirmed,0
Iraq,2020-01-29,Deaths,0
Iraq,2020-01-29,Recovered,0
Iraq,2020-01-30,Confirmed,0
Iraq,2020-01-30,Deaths,0
Iraq,2020-01-30,Recovered,0
Iraq,2020-01-31,Confirmed,0
Iraq,2020-01-31,Deaths,0
Iraq,2020-01-31,Recovered,0
Iraq,2020-02-01,Confirmed,0
Iraq,2020-02-01,Deaths,0
Iraq,2020-02-01,Recovered,0
Iraq,2020-02-02,Confirmed,0
Iraq,2020-02-02,Deaths,0
Iraq,2020-02-02,Recovered,0
Iraq,2020-02-03,Confirmed,0
Iraq,2020-02-03,Deaths,0
Iraq,2020-02-03,Recovered,0
Iraq,2020-02-04,Confirmed,0
Iraq,2020-02-04,Deaths,0
Iraq,2020-02-04,Recovered,0
Iraq,2020-02-05,Confirmed,0
Iraq,2020-02-05,Deaths,0
Iraq,2020-02-05,Recovered,0
Iraq,2020-02-06,Confirmed,0
Iraq,2020-02-06,Deaths,0
Iraq,2020-02-06,Recovered,0
Iraq,2020-02-07,Confirmed,0
Iraq,2020-02-07,Deaths,0
Iraq,2020-02-07,Recovered,0
Iraq,2020-02-08,Confirmed,0
Iraq,2020-02-08,Deaths,0
Iraq,2020-02-08,Recovered,0
Iraq,2020-02-09,Confirmed,0
Iraq,2020-02-09,Deaths,0
Iraq,2020-02-09,Recovered,0
Iraq,2020-02-10,Confirmed,0
Iraq,2020-02-10,Deaths,0
Iraq,2020-02-10,Recovered,0
Iraq,2020-02-11,Confirmed,0
Iraq,2020-02-11,Deaths,0
Iraq,2020-02-11,Recovered,0
Iraq,2020-02-12,Confirmed,0
Iraq,2020-02-12,Deaths,0
Iraq,2020-02-12,Recovered,0
Iraq,2020-02-13,Confirmed,0
Iraq,2020-02-13,Deaths,0
Iraq,2020-02-13,Recovered,0
Iraq,2020-02-14,Confirmed,0
Iraq,2020-02-14,Deaths,0
Iraq,2020-02-14,Recovered,0
Iraq,2020-02-15,Confirmed,0
Iraq,2020-02-15,Deaths,0
Iraq,2020-02-15,Recovered,0
Iraq,2020-02-16,Confirmed,0
Iraq,2020-02-16,Deaths,0
Iraq,2020-02-16,Recovered,0
Iraq,2020-02-17,Confirmed,0
Iraq,2020-02-17,Deaths,0
Iraq,2020-02-17,Recovered,0
Iraq,2020-02-18,Confirmed,0
Iraq,2020-02-18,Deaths,0
Iraq,2020-02-18,Recovered,0
Iraq,2020-02-19,Confirmed,0
Iraq,2020-02-19,Deaths,0
Iraq,2020-02-19,Recovered,0
Iraq,2020-02-20,Confirmed,0
Iraq,2020-02-20,Deaths,0
Iraq,2020-02-20,Recovered,0
Iraq,2020-02-21,Confirmed,0
Iraq,2020-02-21,Deaths,0
Iraq,2020-02-21,Recovered,0
Iraq,2020-02-22,Confirmed,0
Iraq,2020-02-22,Deaths,0
Iraq,2020-02-22,Recovered,0
Iraq,2020-02-23,Confirmed,0
Iraq,2020-02-23,Deaths,0
Iraq,2020-02-23,Recovered,0
Iraq,2020-02-24,Confirmed,1
Iraq,2020-02-24,Deaths,0
Iraq,2020-02-24,Recovered,0
Iraq,2020-02-25,Confirmed,1
Iraq,2020-02-25,Deaths,0
Iraq,2020-02-25,Recovered,0
Iraq,2020-02-26,Confirmed,5
Iraq,2020-02-26,Deaths,0
Iraq,2020-02-26,Recovered,0
Iraq,2020-02-27,Confirmed,7
Iraq,2020-02-27,Deaths,0
Iraq,2020-02-27,Recovered,0
Iraq,2020-02-28,Confirmed,7
Iraq,2020-02-28,Deaths,0
Iraq,2020-02-28,Recovered,0
Iraq,2020-02-29,Confirmed,13
Iraq,2020-02-29,Deaths,0
Iraq,2020-02-29,Recovered,0
Iraq,2020-03-01,Confirmed,19
Iraq,2020-03-01,Deaths,0
Iraq,2020-03-01,Recovered,0
Iraq,2020-03-02,Confirmed,26
Iraq,2020-03-02,Deaths,0
Iraq,2020-03-02,Recovered,0
Iraq,2020-03-03,Confirmed,32
Iraq,2020-03-03,Deaths,0
Iraq,2020-03-03,Recovered,0
Iraq,2020-03-04,Confirmed,35
Iraq,2020-03-04,Deaths,2
Iraq,2020-03-04,Recovered,0
Iraq,2020-03-05,Confirmed,35
Iraq,2020-03-05,Deaths,2
Iraq,2020-03-05,Recovered,0
Iraq,2020-03-06,Confirmed,40
Iraq,2020-03-06,Deaths,3
Iraq,2020-03-06,Recovered,0
Iraq,2020-03-07,Confirmed,54
Iraq,2020-03-07,Deaths,4
Iraq,2020-03-07,Recovered,0
Iraq,2020-03-08,Confirmed,60
Iraq,2020-03-08,Deaths,6
Iraq,2020-03-08,Recovered,0
Iraq,2020-03-09,Confirmed,60
Iraq,2020-03-09,Deaths,6
Iraq,2020-03-09,Recovered,3
Iraq,2020-03-10,Confirmed,71
Iraq,2020-03-10,Deaths,7
Iraq,2020-03-10,Recovered,3
Iraq,2020-03-11,Confirmed,71
Iraq,2020-03-11,Deaths,7
Iraq,2020-03-11,Recovered,15
Iraq,2020-03-12,Confirmed,71
Iraq,2020-03-12,Deaths,8
Iraq,2020-03-12,Recovered,15
Iraq,2020-03-13,Confirmed,101
Iraq,2020-03-13,Deaths,9
Iraq,2020-03-13,Recovered,24
Iraq,2020-03-14,Confirmed,110
Iraq,2020-03-14,Deaths,10
Iraq,2020-03-14,Recovered,26
Iraq,2020-03-15,Confirmed,116
Iraq,2020-03-15,Deaths,10
Iraq,2020-03-15,Recovered,26
Iraq,2020-03-16,Confirmed,124
Iraq,2020-03-16,Deaths,10
Iraq,2020-03-16,Recovered,26
Iraq,2020-03-17,Confirmed,154
Iraq,2020-03-17,Deaths,11
Iraq,2020-03-17,Recovered,32
Ireland,2020-01-22,Confirmed,0
Ireland,2020-01-22,Deaths,0
Ireland,2020-01-22,Recovered,0
Ireland,2020-01-23,Confirmed,0
Ireland,2020-01-23,Deaths,0
Ireland,2020-01-23,Recovered,0
Ireland,2020-01-24,Confirmed,0
Ireland,2020-01-24,Deaths,0
Ireland,2020-01-24,Recovered,0
Ireland,2020-01-25,Confirmed,0
Ireland,2020-01-25,Deaths,0
Ireland,2020-01-25,Recovered,0
Ireland,2020-01-26,Confirmed,0
Ireland,2020-01-26,Deaths,0
Ireland,2020-01-26,Recovered,0
Ireland,2020-01-27,Confirmed,0
Ireland,2020-01-27,Deaths,0
Ireland,2020-01-27,Recovered,0
Ireland,2020-01-28,Confirmed,0
Ireland,2020-01-28,Deaths,0
Ireland,2020-01-28,Recovered,0
Ireland,2020-01-29,Confirmed,0
Ireland,2020-01-29,Deaths,0
Ireland,2020-01-29,Recovered,0
Ireland,2020-01-30,Confirmed,0
Ireland,2020-01-30,Deaths,0
Ireland,2020-01-30,Recovered,0
Ireland,2020-01-31,Confirmed,0
Ireland,2020-01-31,Deaths,0
Ireland,2020-01-31,Recovered,0
Ireland,2020-02-01,Confirmed,0
Ireland,2020-02-01,Deaths,0
Ireland,2020-02-01,Recovered,0
Ireland,2020-02-02,Confirmed,0
Ireland,2020-02-02,Deaths,0
Ireland,2020-02-02,Recovered,0
Ireland,2020-02-03,Confirmed,0
Ireland,2020-02-03,Deaths,0
Ireland,2020-02-03,Recovered,0
Ireland,2020-02-04,Confirmed,0
Ireland,2020-02-04,Deaths,0
Ireland,2020-02-04,Recovered,0
Ireland,2020-02-05,Confirmed,0
Ireland,2020-02-05,Deaths,0
Ireland,2020-02-05,Recovered,0
Ireland,2020-02-06,Confirmed,0
Ireland,2020-02-06,Deaths,0
Ireland,2020-02-06,Recovered,0
Ireland,2020-02-07,Confirmed,0
Ireland,2020-02-07,Deaths,0
Ireland,2020-02-07,Recovered,0
Ireland,2020-02-08,Confirmed,0
Ireland,2020-02-08,Deaths,0
Ireland,2020-02-08,Recovered,0
Ireland,2020-02-09,Confirmed,0
Ireland,2020-02-09,Deaths,0
Ireland,2020-02-09,Recovered,0
Ireland,2020-02-10,Confirmed,0
Ireland,2020-02-10,Deaths,0
Ireland,2020-02-10,Recovered,0
Ireland,2020-02-11,Confirmed,0
Ireland,2020-02-11,Deaths,0
Ireland,2020-02-11,Recovered,0
Ireland,2020-02-12,Confirmed,0
Ireland,2020-02-12,Deaths,0
Ireland,2020-02-12,Recovered,0
Ireland,2020-02-13,Confirmed,0
Ireland,2020-02-13,Deaths,0
Ireland,2020-02-13,Recovered,0
Ireland,2020-02-14,Confirmed,0
Ireland,2020-02-14,Deaths,0
Ireland,2020-02-14,Recovered,0
Ireland,2020-02-15,Confirmed,0
Ireland,2020-02-15,Deaths,0
Ireland,2020-02-15,Recovered,0
Ireland,2020-02-16,Confirmed,0
Ireland,2020-02-16,Deaths,0
Ireland,2020-02-16,Recovered,0
Ireland,2020-02-17,Confirmed,0
Ireland,2020-02-17,Deaths,0
Ireland,2020-02-17,Recovered,0
Ireland,2020-02-18,Confirmed,0
Ireland,2020-02-18,Deaths,0
Ireland,2020-02-18,Recovered,0
Ireland,2020-02-19,Confirmed,0
Ireland,2020-02-19,Deaths,0
Ireland,2020-02-19,Recovered,0
Ireland,2020-02-20,Confirmed,0
Ireland,2020-02-20,Deaths,0
Ireland,2020-02-20,Recovered,0
Ireland,2020-02-21,Confirmed,0
Ireland,2020-02-21,Deaths,0
Ireland,2020-02-21,Recovered,0
Ireland,2020-02-22,Confirmed,0
Ireland,2020-02-22,Deaths,0
Ireland,2020-02-22,Recovered,0
Ireland,2020-02-23,Confirmed,0
Ireland,2020-02-23,Deaths,0
Ireland,2020-02-23,Recovered,0
Ireland,2020-02-24,Confirmed,0
Ireland,2020-02-24,Deaths,0
Ireland,2020-02-24,Recovered,0
Ireland,2020-02-25,Confirmed,0
Ireland,2020-02-25,Deaths,0
Ireland,2020-02-25,Recovered,0
Ireland,2020-02-26,Confirmed,0
Ireland,2020-02-26,Deaths,0
Ireland,2020-02-26,Recovered,0
Ireland,2020-02-27,Confirmed,0
Ireland,2020-02-27,Deaths,0
Ireland,2020-02-27,Recovered,0
Ireland,2020-02-28,Confirmed,0
Ireland,2020-02-28,Deaths,0
Ireland,2020-02-28,Recovered,0
Ireland,2020-02-29,Confirmed,1
Ireland,2020-02-29,Deaths,0
Ireland,2020-02-29,Recovered,0
Ireland,2020-03-01,Confirmed,1
Ireland,2020-03-01,Deaths,0
Ireland,2020-03-01,Recovered,0
Ireland,2020-03-02,Confirmed,1
Ireland,2020-03-02,Deaths,0
Ireland,2020-03-02,Recovered,0
Ireland,2020-03-03,Confirmed,2
Ireland,2020-03-03,Deaths,0
Ireland,2020-03-03,Recovered,0
Ireland,2020-03-04,Confirmed,6
Ireland,2020-03-04,Deaths,0
Ireland,2020-03-04,Recovered,0
Ireland,2020-03-05,Confirmed,6
Ireland,2020-03-05,Deaths,0
Ireland,2020-03-05,Recovered,0
Ireland,2020-03-06,Confirmed,18
Ireland,2020-03-06,Deaths,0
Ireland,2020-03-06,Recovered,0
Ireland,2020-03-07,Confirmed,18
Ireland,2020-03-07,Deaths,0
Ireland,2020-03-07,Recovered,0
Ireland,2020-03-08,Confirmed,19
Ireland,2020-03-08,Deaths,0
Ireland,2020-03-08,Recovered,0
Ireland,2020-03-09,Confirmed,21
Ireland,2020-03-09,Deaths,0
Ireland,2020-03-09,Recovered,0
Ireland,2020-03-10,Confirmed,34
Ireland,2020-03-10,Deaths,0
Ireland,2020-03-10,Recovered,0
Ireland,2020-03-11,Confirmed,43
Ireland,2020-03-11,Deaths,1
Ireland,2020-03-11,Recovered,0
Ireland,2020-03-12,Confirmed,43
Ireland,2020-03-12,Deaths,1
Ireland,2020-03-12,Recovered,0
Ireland,2020-03-13,Confirmed,90
Ireland,2020-03-13,Deaths,1
Ireland,2020-03-13,Recovered,0
Ireland,2020-03-14,Confirmed,129
Ireland,2020-03-14,Deaths,2
Ireland,2020-03-14,Recovered,0
Ireland,2020-03-15,Confirmed,129
Ireland,2020-03-15,Deaths,2
Ireland,2020-03-15,Recovered,0
Ireland,2020-03-16,Confirmed,169
Ireland,2020-03-16,Deaths,2
Ireland,2020-03-16,Recovered,0
Ireland,2020-03-17,Confirmed,223
Ireland,2020-03-17,Deaths,2
Ireland,2020-03-17,Recovered,5
Israel,2020-01-22,Confirmed,0
Israel,2020-01-22,Deaths,0
Israel,2020-01-22,Recovered,0
Israel,2020-01-23,Confirmed,0
Israel,2020-01-23,Deaths,0
Israel,2020-01-23,Recovered,0
Israel,2020-01-24,Confirmed,0
Israel,2020-01-24,Deaths,0
Israel,2020-01-24,Recovered,0
Israel,2020-01-25,Confirmed,0
Israel,2020-01-25,Deaths,0
Israel,2020-01-25,Recovered,0
Israel,2020-01-26,Confirmed,0
Israel,2020-01-26,Deaths,0
Israel,2020-01-26,Recovered,0
Israel,2020-01-27,Confirmed,0
Israel,2020-01-27,Deaths,0
Israel,2020-01-27,Recovered,0
Israel,2020-01-28,Confirmed,0
Israel,2020-01-28,Deaths,0
Israel,2020-01-28,Recovered,0
Israel,2020-01-29,Confirmed,0
Israel,2020-01-29,Deaths,0
Israel,2020-01-29,Recovered,0
Israel,2020-01-30,Confirmed,0
Israel,2020-01-30,Deaths,0
Israel,2020-01-30,Recovered,0
Israel,2020-01-31,Confirmed,0
Israel,2020-01-31,Deaths,0
Israel,2020-01-31,Recovered,0
Israel,2020-02-01,Confirmed,0
Israel,2020-02-01,Deaths,0
Israel,2020-02-01,Recovered,0
Israel,2020-02-02,Confirmed,0
Israel,2020-02-02,Deaths,0
Israel,2020-02-02,Recovered,0
Israel,2020-02-03,Confirmed,0
Israel,2020-02-03,Deaths,0
Israel,2020-02-03,Recovered,0
Israel,2020-02-04,Confirmed,0
Israel,2020-02-04,Deaths,0
Israel,2020-02-04,Recovered,0
Israel,2020-02-05,Confirmed,0
Israel,2020-02-05,Deaths,0
Israel,2020-02-05,Recovered,0
Israel,2020-02-06,Confirmed,0
Israel,2020-02-06,Deaths,0
Israel,2020-02-06,Recovered,0
Israel,2020-02-07,Confirmed,0
Israel,2020-02-07,Deaths,0
Israel,2020-02-07,Recovered,0
Israel,2020-02-08,Confirmed,0
Israel,2020-02-08,Deaths,0
Israel,2020-02-08,Recovered,0
Israel,2020-02-09,Confirmed,0
Israel,2020-02-09,Deaths,0
Israel,2020-02-09,Recovered,0
Israel,2020-02-10,Confirmed,0
Israel,2020-02-10,Deaths,0
Israel,2020-02-10,Recovered,0
Israel,2020-02-11,Confirmed,0
Israel,2020-02-11,Deaths,0
Israel,2020-02-11,Recovered,0
Israel,2020-02-12,Confirmed,0
Israel,2020-02-12,Deaths,0
Israel,2020-02-12,Recovered,0
Israel,2020-02-13,Confirmed,0
Israel,2020-02-13,Deaths,0
Israel,2020-02-13,Recovered,0
Israel,2020-02-14,Confirmed,0
Israel,2020-02-14,Deaths,0
Israel,2020-02-14,Recovered,0
Israel,2020-02-15,Confirmed,0
Israel,2020-02-15,Deaths,0
Israel,2020-02-15,Recovered,0
Israel,2020-02-16,Confirmed,0
Israel,2020-02-16,Deaths,0
Israel,2020-02-16,Recovered,0
Israel,2020-02-17,Confirmed,0
Israel,2020-02-17,Deaths,0
Israel,2020-02-17,Recovered,0
Israel,2020-02-18,Confirmed,0
Israel,2020-02-18,Deaths,0
Israel,2020-02-18,Recovered,0
Israel,2020-02-19,Confirmed,0
Israel,2020-02-19,Deaths,0
Israel,2020-02-19,Recovered,0
Israel,2020-02-20,Confirmed,0
Israel,2020-02-20,Deaths,0
Israel,2020-02-20,Recovered,0
Israel,2020-02-21,Confirmed,1
Israel,2020-02-21,Deaths,0
Israel,2020-02-21,Recovered,0
Israel,2020-02-22,Confirmed,1
Israel,2020-02-22,Deaths,0
Israel,2020-02-22,Recovered,0
Israel,2020-02-23,Confirmed,1
Israel,2020-02-23,Deaths,0
Israel,2020-02-23,Recovered,0
Israel,2020-02-24,Confirmed,1
Israel,2020-02-24,Deaths,0
Israel,2020-02-24,Recovered,0
Israel,2020-02-25,Confirmed,1
Israel,2020-02-25,Deaths,0
Israel,2020-02-25,Recovered,0
Israel,2020-02-26,Confirmed,2
Israel,2020-02-26,Deaths,0
Israel,2020-02-26,Recovered,0
Israel,2020-02-27,Confirmed,3
Israel,2020-02-27,Deaths,0
Israel,2020-02-27,Recovered,1
Israel,2020-02-28,Confirmed,4
Israel,2020-02-28,Deaths,0
Israel,2020-02-28,Recovered,1
Israel,2020-02-29,Confirmed,7
Israel,2020-02-29,Deaths,0
Israel,2020-02-29,Recovered,1
Israel,2020-03-01,Confirmed,10
Israel,2020-03-01,Deaths,0
Israel,2020-03-01,Recovered,1
Israel,2020-03-02,Confirmed,10
Israel,2020-03-02,Deaths,0
Israel,2020-03-02,Recovered,1
Israel,2020-03-03,Confirmed,12
Israel,2020-03-03,Deaths,0
Israel,2020-03-03,Recovered,1
Israel,2020-03-04,Confirmed,15
Israel,2020-03-04,Deaths,0
Israel,2020-03-04,Recovered,1
Israel,2020-03-05,Confirmed,20
Israel,2020-03-05,Deaths,0
Israel,2020-03-05,Recovered,1
Israel,2020-03-06,Confirmed,37
Israel,2020-03-06,Deaths,0
Israel,2020-03-06,Recovered,2
Israel,2020-03-07,Confirmed,43
Israel,2020-03-07,Deaths,0
Israel,2020-03-07,Recovered,2
Israel,2020-03-08,Confirmed,61
Israel,2020-03-08,Deaths,0
Israel,2020-03-08,Recovered,2
Israel,2020-03-09,Confirmed,61
Israel,2020-03-09,Deaths,0
Israel,2020-03-09,Recovered,2
Israel,2020-03-10,Confirmed,83
Israel,2020-03-10,Deaths,0
Israel,2020-03-10,Recovered,4
Israel,2020-03-11,Confirmed,109
Israel,2020-03-11,Deaths,0
Israel,2020-03-11,Recovered,4
Israel,2020-03-12,Confirmed,131
Israel,2020-03-12,Deaths,0
Israel,2020-03-12,Recovered,4
Israel,2020-03-13,Confirmed,161
Israel,2020-03-13,Deaths,0
Israel,2020-03-13,Recovered,4
Israel,2020-03-14,Confirmed,193
Israel,2020-03-14,Deaths,0
Israel,2020-03-14,Recovered,4
Israel,2020-03-15,Confirmed,251
Israel,2020-03-15,Deaths,0
Israel,2020-03-15,Recovered,4
Israel,2020-03-16,Confirmed,255
Israel,2020-03-16,Deaths,0
Israel,2020-03-16,Recovered,4
Israel,2020-03-17,Confirmed,337
Israel,2020-03-17,Deaths,0
Israel,2020-03-17,Recovered,11
Italy,2020-01-22,Confirmed,0
Italy,2020-01-22,Deaths,0
Italy,2020-01-22,Recovered,0
Italy,2020-01-23,Confirmed,0
Italy,2020-01-23,Deaths,0
Italy,2020-01-23,Recovered,0
Italy,2020-01-24,Confirmed,0
Italy,2020-01-24,Deaths,0
Italy,2020-01-24,Recovered,0
Italy,2020-01-25,Confirmed,0
Italy,2020-01-25,Deaths,0
Italy,2020-01-25,Recovered,0
Italy,2020-01-26,Confirmed,0
Italy,2020-01-26,Deaths,0
Italy,2020-01-26,Recovered,0
Italy,2020-01-27,Confirmed,0
Italy,2020-01-27,Deaths,0
Italy,2020-01-27,Recovered,0
Italy,2020-01-28,Confirmed,0
Italy,2020-01-28,Deaths,0
Italy,2020-01-28,Recovered,0
Italy,2020-01-29,Confirmed,0
Italy,2020-01-29,Deaths,0
Italy,2020-01-29,Recovered,0
Italy,2020-01-30,Confirmed,0
Italy,2020-01-30,Deaths,0
Italy,2020-01-30,Recovered,0
Italy,2020-01-31,Confirmed,2
Italy,2020-01-31,Deaths,0
Italy,2020-01-31,Recovered,0
Italy,2020-02-01,Confirmed,2
Italy,2020-02-01,Deaths,0
Italy,2020-02-01,Recovered,0
Italy,2020-02-02,Confirmed,2
Italy,2020-02-02,Deaths,0
Italy,2020-02-02,Recovered,0
Italy,2020-02-03,Confirmed,2
Italy,2020-02-03,Deaths,0
Italy,2020-02-03,Recovered,0
Italy,2020-02-04,Confirmed,2
Italy,2020-02-04,Deaths,0
Italy,2020-02-04,Recovered,0
Italy,2020-02-05,Confirmed,2
Italy,2020-02-05,Deaths,0
Italy,2020-02-05,Recovered,0
Italy,2020-02-06,Confirmed,2
Italy,2020-02-06,Deaths,0
Italy,2020-02-06,Recovered,0
Italy,2020-02-07,Confirmed,3
Italy,2020-02-07,Deaths,0
Italy,2020-02-07,Recovered,0
Italy,2020-02-08,Confirmed,3
Italy,2020-02-08,Deaths,0
Italy,2020-02-08,Recovered,0
Italy,2020-02-09,Confirmed,3
Italy,2020-02-09,Deaths,0
Italy,2020-02-09,Recovered,0
Italy,2020-02-10,Confirmed,3
Italy,2020-02-10,Deaths,0
Italy,2020-02-10,Recovered,0
Italy,2020-02-11,Confirmed,3
Italy,2020-02-11,Deaths,0
Italy,2020-02-11,Recovered,0
Italy,2020-02-12,Confirmed,3
Italy,2020-02-12,Deaths,0
Italy,2020-02-12,Recovered,0
Italy,2020-02-13,Confirmed,3
Italy,2020-02-13,Deaths,0
Italy,2020-02-13,Recovered,0
Italy,2020-02-14,Confirmed,3
Italy,2020-02-14,Deaths,0
Italy,2020-02-14,Recovered,0
Italy,2020-02-15,Confirmed,3
Italy,2020-02-15,Deaths,0
Italy,2020-02-15,Recovered,0
Italy,2020-02-16,Confirmed,3
Italy,2020-02-16,Deaths,0
Italy,2020-02-16,Recovered,0
Italy,2020-02-17,Confirmed,3
Italy,2020-02-17,Deaths,0
Italy,2020-02-17,Recovered,0
Italy,2020-02-18,Confirmed,3
Italy,2020-02-18,Deaths,0
Italy,2020-02-18,Recovered,0
Italy,2020-02-19,Confirmed,3
Italy,2020-02-19,Deaths,0
